Date,close_price_.AEX,close_price_.AORD,close_price_.BFX,close_price_.BVSP,close_price_.FCHI,close_price_.FTSE,close_price_.GDAXI,close_price_.HSI,close_price_.IBEX,close_price_.KS11,close_price_.MXX,close_price_.N225,close_price_.NSEI,close_price_.SPX,close_price_.SSEC,close_price_.SSMI,rv5_.AEX,rv5_.AORD,rv5_.BFX,rv5_.BVSP,rv5_.FCHI,rv5_.FTSE,rv5_.GDAXI,rv5_.HSI,rv5_.IBEX,rv5_.KS11,rv5_.MXX,rv5_.N225,rv5_.NSEI,rv5_.SPX,rv5_.SSEC,rv5_.SSMI
2014-05-05,397.51,5437.9,3089.66,53446.17,4463.63,NA,9528.38,21982.94,10479.5,NA,41047.88,NA,6696.15,1884.75,2027.5554,8409.07,6.18E-05,2.65E-05,4.82E-05,4.34E-05,8.11E-05,NA,0.000114188,7.41E-05,0.000101401,NA,2.74E-05,NA,4.42E-05,5.32E-05,6.85E-05,2.92E-05
2014-05-06,396.57,5457.8,3088.14,53779.74,4426.43,6798.62,9465.8,NA,10483.7,NA,41470.82,NA,6718,1867.77,2028.8277,8395.77,2.52E-05,2.99E-05,2.54E-05,6.85E-05,4.57E-05,1.46E-05,5.91E-05,NA,7.89E-05,NA,5.12E-05,NA,2.39E-05,2.63E-05,4.01E-05,1.99E-05
2014-05-07,398.27,5418.4,3105.33,54052.74,4446.01,6789.63,9515.02,21733.82,10410.7,1939.88,41803.13,14033.45,6648.65,1878.19,2009.806,8421.65,5.56E-05,3.09E-05,4.86E-05,5.30E-05,7.12E-05,3.64E-05,8.29E-05,4.88E-05,8.30E-05,2.35E-05,3.91E-05,4.72E-05,3.19E-05,8.05E-05,3.92E-05,2.76E-05
2014-05-08,402.83,5454.2,3142.67,53422.37,4504.01,6832.58,9600.61,21837.85,10584.1,1950.6,41659.91,14163.78,6660.85,1875.65,2016.3148,8465.66,5.22E-05,3.19E-05,5.43E-05,6.39E-05,7.21E-05,2.42E-05,0.000107088,4.69E-05,0.000105194,1.99E-05,4.67E-05,4.41E-05,2.74E-05,2.70E-05,5.19E-05,3.74E-05
2014-05-09,402.09,5443,3144.91,53100.34,4478.77,6815.06,9584.38,21860.77,10511.4,1956.55,41641.11,14199.59,6865.95,1878.41,2011.3974,8510.39,1.72E-05,2.90E-05,3.09E-05,6.36E-05,2.74E-05,1.71E-05,2.65E-05,4.14E-05,7.23E-05,1.56E-05,1.10E-05,6.81E-05,8.01E-05,3.12E-05,5.27E-05,2.15E-05
2014-05-12,403.67,5428.2,3163.1,54052.9,4489.94,6848.17,9698.66,22257.55,10555.8,1964.94,42086.17,14149.52,7016.95,1896.74,2052.8881,8545.12,1.79E-05,2.91E-05,1.66E-05,2.72E-05,2.38E-05,2.49E-05,5.76E-05,9.83E-05,5.18E-05,1.42E-05,3.63E-05,4.22E-05,0.00016798,2.31E-05,6.49E-05,2.83E-05
2014-05-13,404.56,5463.7,3155.92,53907.46,4504.22,6868.59,9756.55,22350.83,10581.6,1982.89,42236.83,14425.44,7108.4,1897.4,2050.235,8543.37,2.07E-05,4.91E-05,1.80E-05,4.60E-05,2.38E-05,1.60E-05,3.33E-05,1.91E-05,3.59E-05,1.39E-05,4.18E-05,3.26E-05,0.000106858,1.00E-05,3.48E-05,2.29E-05
2014-05-14,403.21,5472.6,3155.38,54412.54,4500.28,6879.01,9757.68,22585.23,10611.1,2010.85,42144.51,14405.76,7107.15,1888.49,2047.9033,8611.7,1.24E-05,2.69E-05,1.16E-05,2.47E-05,1.35E-05,1.02E-05,1.54E-05,7.40E-05,4.78E-05,1.91E-05,2.49E-05,2.00E-05,5.14E-05,1.50E-05,2.79E-05,1.47E-05
2014-05-15,399.81,5483.7,3109.94,53855.54,4446.89,6838.68,9646.08,22721.71,10348.4,2010.21,41561.83,14298.21,7120.45,1871.03,2025.1941,8644.74,4.13E-05,2.02E-05,4.03E-05,3.35E-05,5.72E-05,2.28E-05,7.74E-05,4.64E-05,0.000161091,1.28E-05,4.10E-05,4.14E-05,6.39E-05,4.78E-05,2.48E-05,2.64E-05
2014-05-16,398.97,5457.7,3095.15,53975.76,4450.9,6852.15,9613.15,22718.07,10486.2,2013.43,41898.84,14096.59,7198.05,1877.91,2025.5343,8683.62,4.18E-05,1.70E-05,3.89E-05,3.43E-05,4.32E-05,2.59E-05,7.31E-05,3.59E-05,0.000178163,2.32E-05,4.42E-05,2.71E-05,0.000921173,2.19E-05,3.37E-05,3.17E-05
2014-05-19,401.2,5396.5,3105.52,53353.1,4471.09,6847.79,9663.49,22709.23,10454,2015.14,41840.05,14006.44,7253.05,1884.94,2005.4651,8646.02,5.03E-05,2.42E-05,4.43E-05,2.41E-05,6.25E-05,3.91E-05,9.06E-05,3.81E-05,0.000176305,3.04E-05,0.000102364,4.63E-05,7.45E-05,1.17E-05,6.49E-05,2.74E-05
2014-05-20,400.86,5406,3104.28,52366.19,4452.2,6804.49,9637.31,22842.05,10439.4,2011.26,41805.1,14075.25,7263,1873.11,2007.4175,8635.61,2.73E-05,2.98E-05,2.35E-05,0.000152134,3.57E-05,1.96E-05,4.17E-05,2.16E-05,7.35E-05,1.28E-05,1.88E-05,3.11E-05,7.94E-05,2.74E-05,2.09E-05,2.15E-05
2014-05-21,402.77,5399.2,3115.45,52203.37,4465.81,6817.9,9690.41,22813.11,10523.9,2008.33,41828.98,14042.17,7248.6,1887.86,2024.2484,8656.11,2.72E-05,3.16E-05,3.26E-05,7.48E-05,4.44E-05,1.99E-05,4.63E-05,5.54E-05,8.56E-05,1.81E-05,3.79E-05,4.06E-05,4.74E-05,2.44E-05,7.95E-05,2.31E-05
2014-05-22,404.05,5458.6,3128.48,52806.22,4480.54,6825.79,9728.6,22946.8,10540.6,2015.61,41943.96,14337.79,7278,1892.53,2021.3472,8693.98,1.88E-05,3.60E-05,2.04E-05,7.21E-05,3.11E-05,1.85E-05,2.13E-05,3.03E-05,8.58E-05,1.67E-05,2.05E-05,4.68E-05,4.40E-05,9.10E-06,4.67E-05,1.66E-05
2014-05-23,404.99,5466,3127.25,52626.41,4488.46,6809.54,9760.81,22946.42,10561.7,2017.17,41917.92,14462.17,7375.25,1900.54,2033.9564,8703.84,1.37E-05,1.96E-05,1.70E-05,4.09E-05,1.69E-05,1.29E-05,2.04E-05,1.92E-05,5.59E-05,7.03E-06,8.89E-06,1.94E-05,7.64E-05,4.24E-06,2.63E-05,1.85E-05
2014-05-26,406.84,5487.5,3142.98,52932.91,4522.97,NA,9893.01,22961.12,10674.7,2010.35,42004.58,14602.52,7361.2,NA,2042.4817,8712.35,1.54E-05,1.35E-05,1.60E-05,1.89E-05,2.55E-05,NA,3.51E-05,1.70E-05,4.49E-05,1.59E-05,2.31E-05,1.44E-05,0.00015453,NA,2.53E-05,7.35E-06
2014-05-27,406.92,5495.8,3153.03,52172.36,4531.76,6841.58,9938.43,22960.95,10716.3,1997.63,41958.97,14636.52,7311.65,1911.95,2034.5863,8710.81,1.29E-05,9.07E-06,1.40E-05,5.55E-05,1.66E-05,2.11E-05,1.83E-05,1.95E-05,3.06E-05,4.10E-05,1.59E-05,4.14E-05,0.000121109,1.81E-05,1.70E-05,1.25E-05
2014-05-28,405.36,5509.7,3160.56,52639.75,4525.63,6846.76,9926.85,23078.86,10714.7,2017.06,41960.45,14670.95,7335.3,1909.89,2049.6646,8706.5,1.35E-05,9.60E-06,1.81E-05,6.37E-05,1.67E-05,1.06E-05,1.32E-05,4.09E-05,3.86E-05,1.82E-05,1.16E-05,3.85E-05,3.35E-05,8.59E-06,2.34E-05,1.37E-05
2014-05-29,407.28,5497.4,3162.11,52239.34,4529.42,6871,9936.69,23024.42,10726.2,2012.26,42009.92,14681.72,7246.7,1919.89,2040.2441,NA,1.39E-05,1.43E-05,1.18E-05,4.64E-05,1.49E-05,9.97E-06,1.02E-05,1.84E-05,5.26E-05,7.39E-06,1.39E-05,3.74E-05,5.08E-05,1.32E-05,1.71E-05,NA
2014-05-30,407.26,5484.1,3157.45,51239.34,4520.47,6834.4,9937.45,23049.02,10719.1,1995.08,41362.51,14632.38,7225,1923.39,2040.1392,8674.52,1.29E-05,1.42E-05,1.40E-05,4.38E-05,2.78E-05,1.70E-05,1.54E-05,5.54E-05,8.16E-05,4.23E-05,2.84E-05,4.00E-05,7.74E-05,8.39E-06,2.36E-05,1.93E-05
2014-06-02,408.89,5498.2,3160.6,51605.83,4518.86,6873.38,9959.35,NA,10835.5,2002,41936.71,14935.92,7359.55,1924.88,NA,8688.74,1.29E-05,1.13E-05,1.52E-05,4.32E-05,2.34E-05,1.96E-05,2.46E-05,NA,3.70E-05,1.54E-05,4.24E-05,4.07E-05,3.56E-05,1.52E-05,NA,1.38E-05
2014-06-03,408.19,5459.6,3140.9,52032.38,4504.12,6831.48,9920.76,23287.81,10763.5,2008.56,42126.09,15034.25,7414.975,1924.19,2038.816,8661.2,1.36E-05,1.98E-05,1.42E-05,2.63E-05,1.20E-05,1.39E-05,1.99E-05,3.61E-05,2.98E-05,3.66E-05,1.39E-05,2.16E-05,5.67E-05,9.46E-06,2.48E-05,1.73E-05
2014-06-04,407.88,5426.2,3144.1,51832.98,4502,6815.37,9925.27,23163.34,10750.6,NA,41953.3,15067.96,7400.55,1927.76,2024.9055,8661.08,2.03E-05,2.45E-05,2.20E-05,2.08E-05,3.51E-05,1.50E-05,3.20E-05,2.38E-05,4.34E-05,NA,1.98E-05,3.85E-05,2.43E-05,8.65E-06,2.38E-05,1.76E-05
2014-06-05,410.79,5421.5,3151.04,51558.79,4547.24,6812.5,9946.3,23116.6,10880.1,1995.48,42173.03,15079.37,7477.65,1940.12,2041.08,8643.49,7.53E-05,2.51E-05,6.44E-05,3.63E-05,0.000111516,3.32E-05,7.37E-05,2.44E-05,0.00016206,1.92E-05,5.30E-05,1.84E-05,4.94E-05,1.52E-05,3.07E-05,3.90E-05
2014-06-06,413.27,5448.9,3169.22,53128.66,4578.51,6852.42,9981.67,22953.35,11071,NA,42778.26,15077.24,7580.4,1949.15,2029.8591,8659.44,2.13E-05,1.08E-05,2.14E-05,3.31E-05,3.25E-05,1.93E-05,2.17E-05,5.67E-05,6.18E-05,NA,8.16E-05,2.37E-05,4.53E-05,7.23E-06,3.92E-05,2.41E-05
2014-06-09,415.36,NA,3177.6,54273.16,4590.66,6873.39,10009.12,23118.94,11164.9,1990.06,43010.07,15124,7645.8,1951.07,2030.1345,NA,6.59E-06,NA,8.15E-06,6.52E-05,1.22E-05,4.67E-06,5.84E-06,1.18E-05,5.83E-05,1.88E-05,2.62E-05,1.53E-05,4.61E-05,7.68E-06,4.54E-05,NA
2014-06-10,415.45,5448.1,3182.66,54604.34,4591.85,6867.3,10023.63,23312.65,11151.9,2011.81,43045.27,14994.8,7656.6,1950.81,2052.375,8752.22,7.35E-06,1.95E-05,1.31E-05,7.40E-05,1.28E-05,1.65E-05,1.63E-05,3.89E-05,3.86E-05,2.48E-05,1.47E-05,3.96E-05,9.63E-05,8.82E-06,4.00E-05,2.04E-05
2014-06-11,414.43,5428.2,3176.88,55102.44,4556.69,6836.35,9945.97,23261.63,11076.2,2014.67,42944.81,15069.48,7602.35,1944.08,2054.7134,8712.09,1.63E-05,1.27E-05,2.68E-05,4.35E-05,2.70E-05,1.53E-05,3.18E-05,2.01E-05,5.77E-05,1.63E-05,2.90E-05,1.51E-05,0.000112188,1.69E-05,1.71E-05,2.07E-05
2014-06-12,414.74,5414.5,3167.93,NA,4554.4,6846.12,9941.89,23184.04,11085.7,2011.67,42617.62,14973.53,7649.8,1930.01,2051.6309,8673.1,1.19E-05,1.80E-05,1.14E-05,NA,2.03E-05,8.47E-06,1.51E-05,1.56E-05,4.95E-05,1.40E-05,1.83E-05,3.09E-05,7.21E-05,1.75E-05,1.23E-05,1.52E-05
2014-06-13,414.24,5385.5,3153.94,54806.64,4545.32,6789.44,9921.74,23319.23,11127.7,1990.83,42485.66,15097.84,7537.3,1935.83,2070.2406,8653.76,2.97E-05,2.80E-05,2.96E-05,3.15E-05,4.62E-05,3.34E-05,5.09E-05,3.06E-05,6.30E-05,2.54E-05,4.22E-05,4.70E-05,0.000101603,1.89E-05,2.64E-05,2.89E-05
2014-06-16,413.16,5388.5,3143.88,54629.55,4517.31,6758.71,9899.95,23316.61,10974,1993.59,42596.25,14933.29,7525.55,1937.76,2086.2905,8663.59,1.73E-05,1.16E-05,2.45E-05,2.77E-05,3.12E-05,2.09E-05,2.17E-05,1.33E-05,9.22E-05,1.02E-05,1.62E-05,3.81E-05,6.91E-05,1.95E-05,2.24E-05,2.00E-05
2014-06-17,414.53,5378.6,3158.11,54299.95,4533.45,6764.02,9919.94,23192.01,11058.3,2001.55,42612.605,14975.97,7636,1942.19,2066.9503,8667.79,1.71E-05,2.13E-05,2.76E-05,1.73E-05,3.30E-05,1.99E-05,7.32E-05,1.50E-05,4.58E-05,1.00E-05,1.70E-05,2.61E-05,6.22E-05,1.38E-05,1.71E-05,2.46E-05
2014-06-18,415.61,5368.2,3149.93,55202.54,4531.03,6779.1,9934.1,23195.32,11106.7,1989.49,42802.6,15115.8,7542.4,1956.94,2055.7083,8657.83,8.84E-06,1.17E-05,1.32E-05,7.56E-05,1.65E-05,1.41E-05,1.20E-05,2.43E-05,3.39E-05,1.51E-05,2.56E-05,2.80E-05,0.000148231,1.76E-05,1.07E-05,9.80E-06
2014-06-19,418.02,5440.5,3170.85,NA,4563.36,6809.01,10003.93,23156.79,11214,1992.04,42957.36,15361.16,7534.65,1959.31,2024.0259,8674.37,1.11E-05,3.66E-05,1.25E-05,NA,1.90E-05,4.47E-05,9.61E-06,2.63E-05,3.57E-05,1.13E-05,1.65E-05,5.12E-05,7.52E-05,8.48E-06,5.12E-05,8.31E-06
2014-06-20,418.19,5403.4,3170.94,54638.19,4546.64,6827.31,10002.37,23197.71,11158.2,1968.07,42865.72,15349.42,7511,1963.19,2025.7598,8701.61,1.50E-05,1.55E-05,1.94E-05,2.10E-05,2.30E-05,2.15E-05,1.63E-05,1.48E-05,4.67E-05,2.19E-05,1.21E-05,4.01E-05,3.76E-05,5.45E-06,3.26E-05,1.74E-05
2014-06-23,415.61,5428.1,3149.73,54210.05,4516.5,6800.93,9923.11,22803.38,11118.1,1974.92,42916.73,15369.28,7499.3,1962.47,2025.1443,8644.57,2.74E-05,2.37E-05,3.86E-05,9.54E-06,5.36E-05,2.04E-05,5.88E-05,0.000111165,6.17E-05,2.19E-05,2.07E-05,2.93E-05,5.92E-05,7.12E-06,2.48E-05,4.50E-05
2014-06-24,416.2,5419.6,3146.23,54280.78,4523.63,6795.86,9946.51,22887.14,11116.9,1994.36,42884.76,15376.24,7579.7,1950.17,2034.1827,8673.27,1.65E-05,1.36E-05,2.00E-05,5.60E-05,2.34E-05,1.92E-05,1.72E-05,2.20E-05,3.85E-05,1.48E-05,1.77E-05,3.61E-05,5.18E-05,1.86E-05,1.83E-05,1.67E-05
2014-06-25,412.53,5393.1,3118.16,53425.74,4465.91,6739.76,9879.84,22872.52,10984.9,1981.77,42854.19,15266.61,7566.05,1959.43,2025.1284,8581.96,2.90E-05,3.82E-05,2.72E-05,4.66E-05,4.53E-05,3.60E-05,3.70E-05,1.68E-05,9.43E-05,1.34E-05,1.16E-05,2.21E-05,2.85E-05,1.43E-05,2.21E-05,3.25E-05
2014-06-26,410.75,5437.5,3126.78,53506.75,4436.49,6727.18,9799.36,23185.53,10990.3,1995.06,42613.8,15308.49,7503.05,1957.26,2038.6923,8541.49,3.73E-05,1.78E-05,3.87E-05,4.21E-05,6.47E-05,1.93E-05,5.87E-05,2.80E-05,8.60E-05,3.89E-05,2.25E-05,1.57E-05,8.24E-05,2.46E-05,1.66E-05,2.97E-05
2014-06-27,411.1,5428.9,3132.22,53157.3,4440.42,6763.74,9815.91,23231.96,10963.8,1988.54,42493.86,15095,7512.25,1960.98,2037.3975,8562.11,1.69E-05,1.89E-05,1.88E-05,3.78E-05,2.45E-05,1.13E-05,2.55E-05,2.51E-05,4.92E-05,2.09E-05,5.89E-05,7.06E-05,4.77E-05,1.26E-05,2.05E-05,1.58E-05
2014-06-30,413.91,5399.5,3133.06,53168.22,4433.6,6756.92,9851.64,23200.32,10933.6,2002.21,42737.17,15162.1,7602.2,1960.13,2048.832,8554.03,3.35E-05,1.45E-05,2.44E-05,4.37E-05,4.30E-05,1.99E-05,3.80E-05,9.41E-05,5.68E-05,1.77E-05,2.50E-05,3.31E-05,2.85E-05,7.36E-06,2.20E-05,2.49E-05
2014-07-01,415.27,5363.6,3151.51,53171.49,4458.49,6802.87,9893.64,NA,10989.2,1999,42872.84,15326.2,7640.15,1973.19,2050.79,8607.97,1.20E-05,4.10E-05,1.73E-05,6.27E-05,1.92E-05,1.40E-05,2.51E-05,NA,4.58E-05,1.07E-05,3.73E-05,7.02E-05,2.03E-05,1.36E-05,2.06E-05,2.39E-05
2014-07-02,416.11,5434.4,3165.96,53028.78,4447.18,6817.54,9915.94,23532.01,10994.8,2015.28,43279.48,15369.97,7719.85,1974.43,2060.5419,8607.2,1.41E-05,6.56E-05,1.84E-05,3.68E-05,2.92E-05,1.18E-05,1.30E-05,2.98E-05,5.15E-05,1.86E-05,2.40E-05,1.53E-05,1.40E-05,6.84E-06,2.04E-05,1.29E-05
2014-07-03,419.56,5484.8,3196.29,53874.58,4488.55,6864.3,10028.85,23530.87,11091.2,2010.97,43660.7,15348.29,7709.8,1985.44,2063.7063,8694.32,2.52E-05,1.47E-05,3.53E-05,5.55E-05,4.97E-05,1.33E-05,3.09E-05,1.84E-05,7.93E-05,9.91E-06,3.61E-05,1.77E-05,2.53E-05,1.01E-05,1.54E-05,1.50E-05
2014-07-04,418.84,5514.9,3181.34,54055.9,4469.72,6865.71,10007.4,23540.14,11011.5,2009.66,43518.06,15437.13,7753.65,NA,2059.776,8678.22,5.02E-06,2.08E-05,1.12E-05,9.70E-06,8.18E-06,5.32E-06,5.10E-06,1.36E-05,2.21E-05,1.40E-05,1.48E-05,1.15E-05,5.01E-05,NA,1.74E-05,1.00E-05
2014-07-07,414.42,5509.7,3160.55,53801.83,4407.77,6824.51,9912.96,23539.78,10895.1,2005.12,43452.55,15379.44,7786.15,1977.53,2060.1067,8609.45,2.02E-05,6.66E-06,1.79E-05,2.54E-05,3.42E-05,1.39E-05,3.96E-05,1.97E-05,5.70E-05,1.46E-05,1.66E-05,1.37E-05,2.50E-05,1.32E-05,1.82E-05,1.67E-05
2014-07-08,410.03,5500.1,3125.78,53634.69,4346.56,6739.66,9777.08,23550.34,10680.5,2006.66,43403.43,15314.41,7602.85,1964.01,2063.8235,8554.51,3.09E-05,1.12E-05,3.13E-05,2.86E-05,5.49E-05,2.01E-05,4.69E-05,1.62E-05,7.97E-05,2.22E-05,1.19E-05,3.84E-05,0.00010731,3.12E-05,1.92E-05,2.22E-05
2014-07-09,410.53,5434.8,3130.24,NA,4360.84,6717.46,9812.81,23180.48,10759,2000.5,43686.75,15302.65,7579.7,1972.64,2039.5556,8538.66,2.21E-05,2.72E-05,2.37E-05,NA,3.25E-05,2.05E-05,3.30E-05,2.87E-05,7.06E-05,1.10E-05,0.00011076,2.60E-05,0.000138711,2.10E-05,3.33E-05,1.82E-05
2014-07-10,403.48,5458.5,3099.33,54592.75,4303.56,6670.73,9664.5,23237.76,10536.3,2002.87,43474.29,15216.47,7541.85,1964.73,2038.4871,8474.44,7.78E-05,1.03E-05,5.95E-05,3.78E-05,0.000105141,5.25E-05,9.92E-05,8.28E-06,0.000194955,8.68E-06,7.63E-05,1.64E-05,0.000493336,5.79E-05,1.79E-05,4.31E-05
2014-07-11,403.22,5474.8,3085.33,54785.93,4313.72,6677.08,9648.79,23233.52,10529.2,1988.76,43481.83,15164.04,7464.55,1967.36,2047.6455,8468.52,3.00E-05,2.22E-05,3.26E-05,3.53E-05,3.93E-05,2.12E-05,3.34E-05,3.12E-05,9.81E-05,8.98E-06,3.01E-05,2.84E-05,0.000147628,1.23E-05,2.06E-05,3.13E-05
2014-07-14,406.74,5496.5,3119.43,55743.98,4350.88,6748.83,9784.39,23350.32,10602,1993.88,43967.44,15296.82,7462.45,1977.12,2065.7536,8565.67,2.33E-05,1.25E-05,2.42E-05,2.47E-05,2.91E-05,2.32E-05,2.61E-05,3.64E-05,8.02E-05,1.54E-05,1.76E-05,1.95E-05,7.23E-05,1.71E-05,1.74E-05,2.94E-05
2014-07-15,404.72,5490.2,3115.54,55973.61,4310.72,6720.47,9741.12,23464.72,10511.1,2012.72,43960.43,15395.16,7525.25,1973.57,2069.5995,8574.32,4.40E-05,1.70E-05,4.84E-05,2.68E-05,8.15E-05,3.24E-05,6.33E-05,1.37E-05,0.000165868,1.66E-05,2.62E-05,2.38E-05,4.37E-05,2.90E-05,1.62E-05,3.79E-05
2014-07-16,408.47,5498.8,3158.25,55717.36,4367.93,6784.99,9854.46,23525.48,10626.5,2013.49,44009.23,15379.3,7639.2,1981.46,2067.5518,8617.07,3.35E-05,1.41E-05,2.88E-05,3.71E-05,3.76E-05,3.39E-05,3.50E-05,1.93E-05,8.51E-05,1.28E-05,1.97E-05,1.16E-05,4.46E-05,2.00E-05,2.43E-05,1.73E-05
2014-07-17,404.61,5518.8,3122.83,55637.51,4311.91,6733.85,9748.17,23529.4,10532.5,2020.89,43920.76,15370.26,7639.15,1957.85,2055.181,8550.25,2.99E-05,2.84E-05,4.06E-05,0.00013046,6.03E-05,3.08E-05,8.11E-05,2.14E-05,9.37E-05,8.33E-06,2.24E-05,1.40E-05,3.68E-05,4.12E-05,2.39E-05,4.89E-05
2014-07-18,403.99,5510.6,3126.37,57012.9,4331.77,6743.84,9703.93,23454.86,10509.9,2019.42,44278.9,15215.71,7661,1977.84,2059.903,8512.07,3.41E-05,3.26E-05,3.14E-05,3.84E-05,3.58E-05,3.98E-05,6.68E-05,1.99E-05,5.99E-05,9.17E-06,1.81E-05,3.06E-05,4.22E-05,1.58E-05,2.19E-05,2.79E-05
2014-07-21,403.92,5531.1,3124.65,57633.92,4306.1,6734.63,9623.67,23391.23,10462.4,2018.5,44125.73,NA,7677.4,1973.76,2054.8281,8513.11,3.44E-05,8.07E-06,3.26E-05,4.19E-05,4.83E-05,2.04E-05,6.83E-05,1.11E-05,8.01E-05,1.21E-05,3.16E-05,NA,2.41E-05,1.67E-05,1.48E-05,3.05E-05
2014-07-22,408.06,5533.1,3163.87,57983.32,4373.36,6797.07,9731.25,23782.93,10645,2028.93,44257.09,15343.28,7770.45,1983.71,2074.4533,8593.99,1.67E-05,6.96E-06,2.34E-05,4.25E-05,3.63E-05,2.50E-05,3.73E-05,3.16E-05,6.34E-05,1.37E-05,5.12E-05,1.62E-05,3.15E-05,1.42E-05,2.57E-05,2.47E-05
2014-07-23,408.31,5559.9,3175.41,57419.96,4373.92,6797.5,9755.68,23973.57,10668.2,2028.32,44199.01,15328.56,7792.4,1987.34,2078.6577,8605.1,2.68E-05,1.99E-05,3.18E-05,3.58E-05,3.76E-05,1.91E-05,3.88E-05,1.76E-05,5.70E-05,1.14E-05,1.41E-05,9.07E-06,3.73E-05,6.38E-06,2.58E-05,2.69E-05
2014-07-24,409.91,5574.2,3197.12,57977.56,4410.64,6817.69,9792.62,24137.64,10852.9,2026.61,44420.38,15284.42,7826,1987.78,2105.0828,8637.01,4.39E-05,8.83E-06,2.88E-05,5.31E-05,7.23E-05,2.34E-05,0.000117126,1.04E-05,7.79E-05,1.54E-05,2.26E-05,2.71E-05,2.96E-05,7.61E-06,5.93E-05,4.81E-05
2014-07-25,404.54,5572.6,3165.84,57821.08,4326.69,6786.35,9636.59,24218.52,10890,2033.86,44386.62,15457.87,7784,1978.19,2126.5552,8563.23,3.52E-05,6.45E-06,3.49E-05,1.77E-05,6.56E-05,2.22E-05,6.15E-05,1.77E-05,8.25E-05,1.53E-05,1.52E-05,1.41E-05,5.02E-05,1.87E-05,2.58E-05,3.16E-05
2014-07-28,404.8,5577.2,3161.86,57695.72,4345.54,6788.45,9592.66,24453.98,10881.2,2048.82,44544.97,15529.4,7743.15,1978.8,2177.7375,8530.09,4.64E-05,1.23E-05,4.29E-05,4.20E-05,7.70E-05,3.90E-05,7.33E-05,4.07E-05,7.91E-05,1.57E-05,1.70E-05,2.42E-05,3.46E-05,1.78E-05,0.000102236,2.90E-05
2014-07-29,407.43,5582,3154.46,57118.81,4363.94,6809.5,9650.64,24642.44,10934.5,2061.97,44481.29,15618.07,NA,1970.34,2183.6336,8532.11,3.46E-05,1.02E-05,9.58E-05,2.65E-05,5.95E-05,3.49E-05,5.65E-05,2.01E-05,9.09E-05,1.94E-05,1.72E-05,1.34E-05,NA,2.10E-05,5.60E-05,2.60E-05
2014-07-30,408.2,5609.7,3126.18,56877.97,4313.43,6775.54,9597.29,24749.83,10897.8,2082.61,44311.06,15646.23,7787.25,1970.19,2181.1983,8496.79,4.64E-05,1.27E-05,4.92E-05,5.05E-05,9.17E-05,2.38E-05,5.37E-05,6.08E-05,7.11E-05,2.77E-05,3.06E-05,1.75E-05,3.36E-05,3.67E-05,5.52E-05,3.65E-05
2014-07-31,404.54,5618.7,3100.19,55829.41,4246.9,6730.18,9416.33,24768.08,10690.7,2076.12,43817.69,15620.77,7721.25,1930.79,2202.037,8416.46,7.02E-05,7.31E-06,7.23E-05,5.77E-05,0.000116643,3.89E-05,9.55E-05,4.00E-05,0.000117507,4.72E-05,4.93E-05,2.46E-05,3.63E-05,7.50E-05,3.65E-05,3.75E-05
2014-08-01,398.74,5545.1,3061.15,55902.87,4202.57,6674.33,9208.95,24533.37,10554.3,2073.1,43986.11,15523.11,7603.15,1925.22,2185.9209,NA,0.000115994,7.34E-05,8.67E-05,7.64E-05,0.000121294,6.64E-05,0.000144587,3.70E-05,0.000236687,3.15E-05,2.46E-05,2.30E-05,6.57E-05,6.93E-05,0.000115073,NA
2014-08-04,396.34,5535.9,3066.07,56616.33,4222.39,6683.6,9163.92,24595.04,10512.3,2080.42,44594.66,15474.5,7687.4,1939.25,2222.6774,8304.04,6.10E-05,2.15E-05,4.42E-05,4.95E-05,5.41E-05,2.94E-05,6.71E-05,1.86E-05,0.000104543,2.74E-05,3.93E-05,2.01E-05,5.13E-05,2.30E-05,5.31E-05,3.11E-05
2014-08-05,398.39,5510.3,3067.4,56202.1,4232.1,6680.65,9187.58,24658.53,10348,2066.26,44481.68,15320.31,7743.7,1920.02,2219.7262,8342.04,3.60E-05,1.53E-05,4.25E-05,6.11E-05,5.52E-05,2.29E-05,6.23E-05,3.72E-05,0.000118136,2.51E-05,4.41E-05,2.92E-05,8.30E-05,7.86E-05,4.83E-05,3.17E-05
2014-08-06,396.91,5496.8,3054.15,56487.18,4203.46,6628.61,9123.08,24579.77,10214.2,2060.73,44425.77,15159.79,7668.85,1920,2217.1812,8290.16,7.55E-05,1.49E-05,6.13E-05,7.47E-05,9.31E-05,8.89E-05,9.92E-05,2.29E-05,0.000164835,1.77E-05,2.64E-05,4.69E-05,5.51E-05,4.56E-05,6.13E-05,5.32E-05
2014-08-07,394.25,5504.6,3053.83,56188.05,4148.81,6595.18,9035.76,24388.41,10111.7,2054.51,44116.15,15232.37,7651.975,1909.51,2187.0111,8304.89,5.77E-05,1.69E-05,5.77E-05,6.68E-05,9.61E-05,3.19E-05,0.000130371,1.26E-05,0.000195934,1.83E-05,2.53E-05,7.02E-05,5.94E-05,5.09E-05,6.01E-05,4.97E-05
2014-08-08,390.22,5433.5,3036.4,55572.93,4145.83,6570.59,9011.08,24334.73,10085.4,2031.11,44105.95,14778.37,7568.75,1931.38,2194.7013,8274.65,5.53E-05,4.41E-05,5.06E-05,5.05E-05,8.25E-05,6.13E-05,0.000148359,6.57E-05,0.000238363,3.01E-05,1.58E-05,0.000142941,3.25E-05,2.66E-05,3.43E-05,8.26E-05
