"date","rate_prop","rate_prop2","tariff_prop","unemp_prop","inf_p_prop","inf_n_prop","inf_prop","war_prop","trade_p_prop","trade_n_prop","house_prop_d","house_prop","car_prop_d","chip_prop_d","ship_prop_d","inf_prop_d","trade_prop_d"
2020-02-03,0,0,0,0,0,0,0,0.00499375780274657,0.00124843945068664,0.00124843945068664,0,0,0,0,0,0,0
2020-02-04,0,0,0,0,0.00489853044086774,0.000699790062981106,0.00699790062981106,0.00349895031490553,0.000699790062981106,0.000699790062981106,0,0,0,0,0,0.00419874037788663,0
2020-02-05,0,0,0,0,0,0,0,0.00229885057471264,0.00153256704980843,0,0,0,0,0.000766283524904215,0,0,0.00153256704980843
2020-02-06,0,0,0.000973709834469328,0,0.000973709834469328,0,0.000973709834469328,0.00194741966893866,0,0.000973709834469328,0,0,0.000973709834469328,0,0,0.000973709834469328,-0.000973709834469328
2020-02-07,0,0,0.000613873542050338,0,0,0,0.000613873542050338,0.00429711479435236,0.000613873542050338,0,0,0.000613873542050338,0,0,0,0,0.000613873542050338
2020-02-08,0,0,0,0,0,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0,0,0,0,0.00205761316872428,0.00617283950617284,0.00205761316872428,0,0,0,0,0,0,0,0.00205761316872428
2020-02-10,0,0,0,0,0.00198412698412698,0.000992063492063492,0.00198412698412698,0.00496031746031746,0.00198412698412698,0.00396825396825397,0,0,0,0,0,0.000992063492063492,-0.00198412698412698
2020-02-11,0,0,0,0,0,0,0,0.0028169014084507,0.0028169014084507,0.00563380281690141,0,0,0,0,0,0,-0.0028169014084507
2020-02-12,0,0,0.00127713920817369,0,0,0,0,0.00127713920817369,0,0.00255427841634738,0,0,0,0,0,0,-0.00255427841634738
2020-02-13,0,0,0,0,0,0,0,0.00263620386643234,0,0,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-16,0,0,0.00223713646532438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-17,0,0,0,0,0,0,0,0.00596125186289121,0,0,0,0.0014903129657228,0,0,0,0,0
2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-19,0,0,0,0,0,0,0.000768639508070715,0.00153727901614143,0,0.000768639508070715,0,0.000768639508070715,0,0,0,0,-0.000768639508070715
2020-02-20,0,0,0,0,0.00121065375302663,0.00121065375302663,0.00121065375302663,0.00484261501210654,0.0036319612590799,0,0,0,-0.00121065375302663,0,0,0,0.0036319612590799
2020-02-21,0,0,0,0,0,0,0,0.00395778364116095,0.00131926121372032,0.00197889182058048,0,0,0,0,0,0,-0.000659630606860159
2020-02-22,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0,0,0,-0.00381679389312977
2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0,0,0,0,0,0.00101729399796541,0,0,0,0.00101729399796541,0,0,0,0,0
2020-02-25,0.001230012300123,0,0,0.001230012300123,0,0,0,0.002460024600246,0,0,0,0,0.001230012300123,0,0,0,0
2020-02-26,0,0.00099403578528827,0,0,0,0,0,0.00099403578528827,0.00298210735586481,0.00198807157057654,0,0,0,0,0,0,0.00099403578528827
2020-02-27,0.00159872102318145,0,0,0,0,0,0,0.00239808153477218,0.00159872102318145,0.000799360511590727,0,0.00239808153477218,0,0,0,0,0.000799360511590727
2020-02-28,0.000602409638554217,0,0,0,0,0,0,0.00120481927710843,0,0,-0.000602409638554217,0.00180722891566265,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0.00925925925925926,0.0138888888888889,0.00231481481481481,0,0,0,0,0,0,0.0115740740740741
2020-03-02,0.000884955752212389,0,0,0,0,0,0,0.00265486725663717,0.00265486725663717,0.000884955752212389,0,0,0,0,0,0,0.00176991150442478
2020-03-03,0.00202224469160768,0,0,0,0.00303336703741153,0.00101112234580384,0.00505561172901921,0.00404448938321537,0,0,0,0,0,0.00101112234580384,0,0.00202224469160768,0
2020-03-04,0.00575705238917674,0.000575705238917674,0,0,0.000575705238917674,0,0.0023028209556707,0.00287852619458837,0.000575705238917674,0.000575705238917674,0,0.00115141047783535,0,-0.000575705238917674,0,0.000575705238917674,0
2020-03-05,0,0,0,0,0,0,0,0,0.00131752305665349,0.00131752305665349,0,0,0,-0.00131752305665349,0,0,0
2020-03-06,0,0,0,0,0,0,0.00091324200913242,0.0045662100456621,0.00182648401826484,0,0,0,0,0,0,0,0.00182648401826484
2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0,0,0,-0.00364963503649635,0.00364963503649635,0,0,0,0,0
2020-03-09,0.0010482180293501,0,0,0,0,0,0,0.00733752620545073,0.0010482180293501,0.0010482180293501,0,0.0010482180293501,-0.0010482180293501,0,0,0,0
2020-03-10,0,0,0,0,0,0.000523012552301255,0.000523012552301255,0.00575313807531381,0.000523012552301255,0.00209205020920502,-0.000523012552301255,0.000523012552301255,-0.000523012552301255,0,0,-0.000523012552301255,-0.00156903765690377
2020-03-11,0,0,0,0,0,0,0,0.00518518518518519,0.0037037037037037,0.00444444444444444,0,0,0,0.00148148148148148,0,0,-0.000740740740740741
2020-03-12,0.000723065798987708,0,0.000723065798987708,0,0,0,0,0.00144613159797542,0,0.00289226319595083,0,0.000723065798987708,0,0,0,0,-0.00289226319595083
2020-03-13,0,0.000648088139987038,0,0,0.00194426441996111,0,0.00194426441996111,0.00194426441996111,0.00324044069993519,0.00129617627997408,0,0,0,0,0,0.00194426441996111,0.00194426441996111
2020-03-14,0,0,0,0,0,0,0,0.00307692307692308,0,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0,0.0132450331125828,0,-0.00662251655629139,0.00662251655629139,0,0,0,0,0.0132450331125828
2020-03-16,0.0221870047543582,0,0,0,0,0,0.00316957210776545,0.0063391442155309,0,0,-0.00158478605388273,0.00158478605388273,0,0,0,0,0
2020-03-17,0.00168350168350168,0.00168350168350168,0.00168350168350168,0,0,0,0,0.00505050505050505,0.00168350168350168,0,0,0,0,0,0,0,0.00168350168350168
2020-03-18,0,0.001194743130227,0,0,0,0,0,0.00597371565113501,0,0,0.002389486260454,0.00836320191158901,0,0,0,0,0
2020-03-19,0,0.000549450549450549,0,0,0,0,0,0.00384615384615385,0,0,0.000549450549450549,0.00274725274725275,0,0,0,0,0
2020-03-20,0,0,0,0,0,0.00116550116550117,0.00116550116550117,0.0034965034965035,0.000582750582750583,0,0,0,0,0.000582750582750583,0,-0.00116550116550117,0.000582750582750583
2020-03-21,0,0,0,0,0,0,0,0.0117647058823529,0,0,0,0,0,0,0,0,0
2020-03-22,0,0,0,0,0,0,0,0.00233100233100233,0,0,0,0.00233100233100233,0,0,0,0,0
2020-03-23,0,0.00113314447592068,0,0,0,0,0,0.00226628895184136,0.00113314447592068,0.0028328611898017,0,0.00056657223796034,0,0,0,0,-0.00169971671388102
2020-03-24,0,0,0,0,0,0,0,0.00101010101010101,0.00303030303030303,0.000505050505050505,0,0,0,0.00151515151515152,0,0,0.00252525252525253
2020-03-25,0,0,0,0,0,0,0,0.00220264317180617,0.00110132158590308,0.000550660792951542,0,0.000550660792951542,0,0.000550660792951542,0,0,0.000550660792951542
2020-03-26,0,0,0,0.000608272506082725,0,0,0,0.00121654501216545,0,0.00121654501216545,0,0,0.000608272506082725,-0.000608272506082725,0,0,-0.00121654501216545
2020-03-27,0,0,0,0,0,0,0.000472143531633617,0.00472143531633617,0.00141643059490085,0,0,0,0,0,0,0,0.00141643059490085
2020-03-28,0,0,0,0,0,0,0,0,0.00425531914893617,0,0,0,0,0,0,0,0.00425531914893617
2020-03-29,0,0,0,0,0,0,0,0.00409836065573771,0.00819672131147541,0,0,0,0,0,0,0,0.00819672131147541
2020-03-30,0,0,0,0,0,0,0,0.00097799511002445,0,0,0,0.00097799511002445,0.000488997555012225,-0.000488997555012225,0,0,0
2020-03-31,0,0,0,0,0,0,0,0.00362976406533575,0.000907441016333938,0,-0.000907441016333938,0.000907441016333938,0,0,0,0,0.000907441016333938
2020-04-01,0,0,0,0,0,0,0,0.0023961661341853,0.000798722044728434,0.00159744408945687,0,0,0.000798722044728434,0.000798722044728434,0,0,-0.000798722044728434
2020-04-02,0,0,0,0,0.0023696682464455,0.000789889415481833,0.00315955766192733,0.00394944707740916,0,0,0,0,0,0,0,0.00157977883096367,0
2020-04-03,0,0,0.000840336134453782,0,0.00168067226890756,0,0.00252100840336134,0.00672268907563025,0.00168067226890756,0,0,0,0,0,0,0.00168067226890756,0.00168067226890756
2020-04-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,0,0,0.00657894736842105,0,0,0,0,0,0.00657894736842105,0.0131578947368421,0,0,0,0,0,0,-0.00657894736842105
2020-04-06,0,0,0,0,0,0,0,0.00324675324675325,0,0.00324675324675325,0,0,0,0,0,0,-0.00324675324675325
2020-04-07,0,0,0,0,0,0,0,0.00153139356814701,0.00306278713629403,0,0,0,0,0,0,0,0.00306278713629403
2020-04-08,0,0,0,0,0,0,0,0.00516129032258065,0,0,0.00129032258064516,0.00129032258064516,0,0,0,0,0
2020-04-09,0.00618875709128417,0,0,0.00206291903042806,0.000515729757607014,0,0.000515729757607014,0.0036101083032491,0.000515729757607014,0.00154718927282104,0.00103145951521403,0.00103145951521403,0.000515729757607014,0,0,0.000515729757607014,-0.00103145951521403
2020-04-10,0,0,0,0,0,0,0.00151975683890578,0.00151975683890578,0,0.00151975683890578,0,0,0,0,0,0,-0.00151975683890578
2020-04-11,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0
2020-04-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,0,0,0,0.00117785630153121,0,0,0,0.00353356890459364,0.00235571260306243,0.00471142520612485,0,0,0,0,0,0,-0.00235571260306243
2020-04-14,0,0,0,0.00147710487444609,0,0.00295420974889217,0.00295420974889217,0,0,0.00590841949778434,0,0,0.00147710487444609,0,0,-0.00295420974889217,-0.00590841949778434
2020-04-15,0,0,0,0,0,0,0.000917431192660551,0.00275229357798165,0.0036697247706422,0,0,0,0,0,0,0,0.0036697247706422
2020-04-16,0,0,0,0,0,0,0,0.0099403578528827,0,0,0,0,0,0,0,0,0
2020-04-17,0,0,0,0.000732064421669107,0,0,0,0.00366032210834553,0.000732064421669107,0.000732064421669107,0,0.000732064421669107,0,0,0,0,0
2020-04-18,0,0,0,0,0,0,0,0.00537634408602151,0,0.00537634408602151,0,0,0,0,0,0,-0.00537634408602151
2020-04-19,0,0,0,0,0,0,0,0,0.00294985250737463,0.00294985250737463,0,0,-0.00294985250737463,0,0,0,0
2020-04-20,0,0,0,0,0,0,0,0.00123839009287926,0.00123839009287926,0.00185758513931889,-0.000619195046439629,0.00123839009287926,0,0,0,0,-0.000619195046439628
2020-04-21,0,0,0,0.000542005420054201,0,0,0,0.000542005420054201,0.000542005420054201,0.0016260162601626,0,0,0,0,0,0,-0.0010840108401084
2020-04-22,0,0,0,0,0,0.00259965337954939,0.00259965337954939,0.000866551126516464,0,0,0,0,-0.000866551126516464,0,0,-0.00259965337954939,0
2020-04-23,0,0,0,0.000789889415481833,0,0.00157977883096367,0.00157977883096367,0.004739336492891,0.00157977883096367,0,0,0.000789889415481833,0,-0.000789889415481833,0,-0.00157977883096367,0.00157977883096367
2020-04-24,0,0,0,0,0,0,0,0.00117924528301887,0,0.00235849056603774,-0.00117924528301887,0.00117924528301887,0,0,0,0,-0.00235849056603774
2020-04-25,0,0,0,0,0,0,0,0.00338983050847458,0,0,0,0,0,0,0,0,0
2020-04-26,0,0,0,0,0,0,0,0.00273224043715847,0,0,0,0,-0.00136612021857923,0,0,0,0
2020-04-27,0,0,0,0,0,0,0,0.00335852225020991,0.000839630562552477,0,-0.000839630562552477,0.00251889168765743,0.000839630562552477,0,0,0,0.000839630562552477
2020-04-28,0,0,0,0,0,0,0.000795544948289578,0.00238663484486874,0.00159108989657916,0.00397772474144789,0,0.000795544948289578,0,-0.000795544948289578,0,0,-0.00238663484486874
2020-04-29,0,0,0,0,0,0,0,0.00268096514745308,0,0.00134048257372654,0,0.00134048257372654,0.00134048257372654,0,0,0,-0.00134048257372654
2020-04-30,0,0,0,0,0,0,0.00172117039586919,0.00344234079173838,0,0.00516351118760757,0,0,0,0,0,0,-0.00516351118760757
2020-05-01,0,0,0,0,0,0,0,0.00630914826498423,0.00315457413249211,0.00315457413249211,0,0,0,0,0,0,0
2020-05-02,0,0,0.00518134715025907,0,0,0,0,0.0155440414507772,0,0,0,0,0,0,0,0,0
2020-05-03,0,0,0,0,0,0,0,0.00593471810089021,0.00593471810089021,0.0118694362017804,0,0,-0.00890207715133531,-0.0029673590504451,0,0,-0.00593471810089021
2020-05-04,0,0,0,0.000870322019147084,0.00957354221061793,0.000870322019147084,0.0139251523063534,0.00261096605744125,0.00174064403829417,0.000870322019147084,0,0.00174064403829417,-0.00174064403829417,0,0,0.00870322019147084,0.000870322019147084
2020-05-05,0,0,0,0,0.005,0,0.00666666666666667,0.00833333333333333,0.00166666666666667,0.00166666666666667,0,0.00166666666666667,0,0.00166666666666667,0,0.005,0
2020-05-06,0,0,0,0,0,0,0.000714285714285714,0.00142857142857143,0.00428571428571429,0,0,0,0,0,0,0,0.00428571428571429
2020-05-07,0,0,0,0,0.000704721634954193,0,0.00140944326990839,0.00281888653981677,0.00281888653981677,0.00140944326990839,0,0,0,0.00140944326990839,0,0.000704721634954193,0.00140944326990839
2020-05-08,0,0,0,0.00151745068285281,0,0,0,0.00455235204855842,0,0.00151745068285281,0,0,0,0,0,0,-0.00151745068285281
2020-05-09,0,0,0,0,0,0,0,0.0103092783505155,0,0,0,0,0,0,0,0,0
2020-05-10,0,0,0,0,0.00526315789473684,0,0.0105263157894737,0,0,0,0,0,0,-0.00526315789473684,0,0.00526315789473684,0
2020-05-11,0,0,0,0,0,0,0,0.00134770889487871,0.00404312668463612,0.00134770889487871,0,0,0,0,0,0,0.00269541778975741
2020-05-12,0,0,0.000975609756097561,0,0,0.000975609756097561,0.000975609756097561,0.0048780487804878,0.00195121951219512,0.00390243902439024,0,0,0.000975609756097561,0,0,-0.000975609756097561,-0.00195121951219512
2020-05-13,0,0,0,0,0,0.00213675213675214,0.00213675213675214,0.00854700854700855,0,0,0,0,0,0,0,-0.00213675213675214,0
2020-05-14,0,0,0,0,0,0,0,0,0,0.00512820512820513,0,0,0,0,0,0,-0.00512820512820513
2020-05-15,0,0,0,0,0.0021978021978022,0,0.0021978021978022,0.0021978021978022,0.0021978021978022,0.0021978021978022,0,0,0,0.0021978021978022,0,0.0021978021978022,0
2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,0,0,0,0,0,0,0.00677966101694915,0,0,0,0,0,0,0,0,0,0
2020-05-18,0,0,0,0,0.00185873605947955,0,0.00185873605947955,0.00371747211895911,0,0,0,0,0,0,0,0.00185873605947955,0
2020-05-19,0,0,0.00187265917602996,0,0.000936329588014981,0,0.00187265917602996,0.00374531835205993,0.000936329588014981,0.000936329588014981,0.000936329588014981,0.00187265917602996,0.000936329588014981,0.000936329588014981,0,0.000936329588014981,0
2020-05-20,0,0,0,0.00112485939257593,0,0,0,0.00449943757030371,0,0.00224971878515186,0,0,0,0,0,0,-0.00224971878515186
2020-05-21,0,0,0,0,0,0.00356188780053428,0.00445235975066785,0.00356188780053428,0.00356188780053428,0.00890471950133571,0,0.000890471950133571,0,0,0,-0.00356188780053428,-0.00534283170080142
2020-05-22,0,0,0,0.0015625,0,0.0015625,0.0015625,0.003125,0.00234375,0,0,0,0,0.00078125,0,-0.0015625,0.00234375
2020-05-23,0,0,0,0,0,0,0,0.0103806228373702,0,0,0,0,0,0,0,0,0
2020-05-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,0,0,0,0,0,0,0,0.00298953662182362,0.00298953662182362,0.00149476831091181,0,0,0,0,0,0,0.00149476831091181
2020-05-26,0.00149476831091181,0,0,0,0,0,0,0.00298953662182362,0.00149476831091181,0.00298953662182362,0,0,0,0,0,0,-0.00149476831091181
2020-05-27,0,0,0,0,0,0,0.00112612612612613,0.00563063063063063,0.00225225225225225,0.0045045045045045,0,0,0,0,0,0,-0.00225225225225225
2020-05-28,0.00204220558202859,0.00068073519400953,0,0,0,0,0,0.00476514635806671,0.00136147038801906,0,0,0.00136147038801906,0,0,0,0,0.00136147038801906
2020-05-29,0,0,0,0,0,0,0.000879507475813544,0.000879507475813544,0.00175901495162709,0.000879507475813544,0,0,0,-0.000879507475813544,0,0,0.000879507475813544
2020-05-30,0,0,0,0,0,0,0,0.00796812749003984,0,0,0,0,0,0,0,0,0
2020-05-31,0,0,0,0,0.00390625,0,0.00390625,0.0078125,0.001953125,0.00390625,0,0.001953125,0,0,0,0.00390625,-0.001953125
2020-06-01,0,0,0,0,0,0,0,0.0113207547169811,0,0.00377358490566038,0,0.00188679245283019,0,0,0,0,-0.00377358490566038
2020-06-02,0,0,0,0,0.0018796992481203,0.00469924812030075,0.0150375939849624,0.0056390977443609,0.00093984962406015,0.00093984962406015,-0.00093984962406015,0.0037593984962406,0,0,0,-0.00281954887218045,0
2020-06-03,0,0.00107296137339056,0.00107296137339056,0,0,0.00107296137339056,0.00429184549356223,0.00429184549356223,0.00321888412017167,0,0,0.00107296137339056,0,0,0,-0.00107296137339056,0.00321888412017167
2020-06-04,0,0,0,0.00150375939849624,0.00150375939849624,0,0.00150375939849624,0,0.00150375939849624,0.00150375939849624,0,0.00150375939849624,0,0,0,0.00150375939849624,0
2020-06-05,0,0,0,0,0,0,0,0.00746268656716418,0,0,0,0.00746268656716418,0,0,0,0,0
2020-06-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,0,0,0,0,0,0,0.00229885057471264,0.00229885057471264,0,0.00229885057471264,0,0,0,0,0,0,-0.00229885057471264
2020-06-08,0,0,0,0,0,0,0,0.0016260162601626,0.0016260162601626,0.0016260162601626,0,0,0,0,0,0,0
2020-06-09,0,0,0,0,0,0,0,0.00664451827242525,0,0.00166112956810631,0,0.00332225913621262,0,0,0,0,-0.00166112956810631
2020-06-10,0.00099502487562189,0,0,0,0,0,0,0.00796019900497512,0.00199004975124378,0.00099502487562189,0,0,0,0,0,0,0.00099502487562189
2020-06-11,0,0,0,0.000979431929480901,0,0.000979431929480901,0.0019588638589618,0.000979431929480901,0.0039177277179236,0.0019588638589618,0.0029382957884427,0.0029382957884427,0.000979431929480901,0,0,-0.000979431929480901,0.0019588638589618
2020-06-12,0,0,0,0,0.0022883295194508,0,0.0022883295194508,0.0045766590389016,0.0034324942791762,0.0011441647597254,0,0,0,0,0,0.0022883295194508,0.0022883295194508
2020-06-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,0,0,0,0,0,0,0,0.00823045267489712,0.00411522633744856,0.00411522633744856,0,0,0,0,0,0,0
2020-06-15,0,0,0,0.0015420200462606,0,0,0.0015420200462606,0.0046260601387818,0.000771010023130301,0,-0.000771010023130301,0.000771010023130301,0,0,0,0,0.000771010023130301
2020-06-16,0,0.00121359223300971,0,0,0,0,0,0.00242718446601942,0.00485436893203883,0,0,0,0,0,0,0,0.00485436893203883
2020-06-17,0,0,0,0,0.001185536455246,0,0.001778304682869,0.00474214582098399,0.002371072910492,0.000592768227622999,0,0,0,0,0,0.001185536455246,0.001778304682869
2020-06-18,0,0,0,0,0,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0
2020-06-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,0,0,0,0,0,0,0,0.00395256916996047,0,0.00592885375494071,0,0,0,0,0,0,-0.00592885375494071
2020-06-23,0,0,0,0,0.00144092219020173,0,0.00144092219020173,0.00576368876080692,0.00288184438040346,0.00288184438040346,0,0,0,0,0,0.00144092219020173,0
2020-06-24,0,0,0,0,0,0,0,0.0214067278287462,0.00407747196738022,0.00305810397553517,0,0,0,-0.00101936799184506,0,0,0.00101936799184506
2020-06-25,0,0,0,0.000859845227858985,0.00257953568357696,0.00171969045571797,0.00343938091143594,0.0128976784178848,0,0,0,0,0,0,0,0.000859845227858986,0
2020-06-26,0,0,0,0,0,0,0,0.0235294117647059,0,0,0,0,0,0,0,0,0
2020-06-27,0,0,0,0,0,0,0,0.0118694362017804,0,0,0,0,0,0.0029673590504451,0,0,0
2020-06-28,0,0,0,0,0,0,0,0.00915750915750916,0.00183150183150183,0,0,0,0,0,0,0,0.00183150183150183
2020-06-29,0,0,0,0,0.000892857142857143,0,0.000892857142857143,0.00357142857142857,0,0,0,0,0,-0.00178571428571429,0,0.000892857142857143,0
2020-06-30,0,0.00165562913907285,0,0,0,0,0,0.00165562913907285,0.00165562913907285,0,0,0,0.00165562913907285,0,0,0,0.00165562913907285
2020-07-01,0,0,0,0,0,0,0,0.00306748466257669,0,0.00306748466257669,0.00306748466257669,0.00306748466257669,0,0.00306748466257669,0,0,-0.00306748466257669
2020-07-02,0,0,0,0,0.00678294573643411,0.000968992248062015,0.00872093023255814,0.00290697674418605,0.00290697674418605,0.00193798449612403,0,0.000968992248062015,0,0,0,0.00581395348837209,0.000968992248062015
2020-07-03,0,0,0,0,0,0,0.00325732899022801,0.00651465798045603,0,0,0,0.00325732899022801,0,0,0,0,0
2020-07-04,0,0,0,0,0,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0
2020-07-05,0,0,0,0,0,0,0,0.00239808153477218,0.00239808153477218,0,0,0,0,0,0,0,0.00239808153477218
2020-07-06,0.00205761316872428,0,0,0,0,0,0,0.0102880658436214,0,0.00205761316872428,0,0,0.00205761316872428,0,0,0,-0.00205761316872428
2020-07-07,0,0,0,0,0.000955109837631328,0.000955109837631328,0.000955109837631328,0.00477554918815664,0.000955109837631328,0.00191021967526266,0,0,0,-0.000955109837631328,0,0,-0.000955109837631328
2020-07-08,0,0,0,0,0,0,0,0.00371747211895911,0,0,0,0,0,0,0,0,0
2020-07-09,0,0,0,0,0,0,0.00126582278481013,0.00379746835443038,0.00126582278481013,0.00126582278481013,0.00126582278481013,0.00253164556962025,-0.00126582278481013,0,0,0,0
2020-07-10,0,0,0,0,0,0,0,0.00683371298405467,0,0,0,0,0,0,0,0,0
2020-07-11,0,0,0,0,0,0,0,0.0364238410596026,0,0,0,0,0,0,0,0,0
2020-07-12,0,0,0,0,0,0,0,0.018018018018018,0,0,0,0,0,0,0,0,0
2020-07-13,0,0.000982318271119843,0,0,0,0,0,0.00294695481335953,0.000982318271119843,0.00392927308447937,0,0.000982318271119843,-0.000982318271119843,0,0,0,-0.00294695481335953
2020-07-14,0.000985221674876847,0,0,0,0,0,0,0.00394088669950739,0.00197044334975369,0.00197044334975369,0.000985221674876847,0.000985221674876847,0,0,0,0,0
2020-07-15,0,0,0,0.00120336943441637,0.00120336943441637,0,0.00120336943441637,0.00842358604091456,0.00120336943441637,0,0,0,0,0.00120336943441637,0,0.00120336943441637,0.00120336943441637
2020-07-16,0.00880626223091976,0.000978473581213307,0,0.000978473581213307,0,0,0,0.00489236790606654,0,0,0.00195694716242661,0.00293542074363992,0,0,0,0,0
2020-07-17,0,0,0,0,0,0,0,0.00137174211248285,0.00137174211248285,0.00137174211248285,-0.00137174211248285,0.00274348422496571,0,0,0,0,0
2020-07-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,0,0,0,0,0,0,0,0.0283687943262411,0.00236406619385343,0.00236406619385343,0,0,0,0,0,0,0
2020-07-20,0.00117370892018779,0,0,0,0,0,0,0.00352112676056338,0.00117370892018779,0.00117370892018779,0,0,0,0,0,0,0
2020-07-21,0,0,0.000992063492063492,0,0.00297619047619048,0.000992063492063492,0.00396825396825397,0.00297619047619048,0,0.00496031746031746,0,0,0,0,0,0.00198412698412698,-0.00496031746031746
2020-07-22,0,0,0,0.000910746812386157,0.000910746812386157,0,0.000910746812386157,0.00455373406193078,0.000910746812386157,0.00455373406193078,0,0,0,0,0,0.000910746812386157,-0.00364298724954463
2020-07-23,0,0,0,0,0,0,0,0.00191204588910134,0.00191204588910134,0.00191204588910134,0,0.00191204588910134,0,0,0,0,0
2020-07-24,0,0,0.00172117039586919,0.000860585197934596,0,0,0,0.00258175559380379,0.000860585197934596,0,0,0,0,0,0,0,0.000860585197934596
2020-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,0,0,0,0,0,0,0,0.0121580547112462,0.0060790273556231,0.00303951367781155,0,0.00303951367781155,-0.00303951367781155,0,0,0,0.00303951367781155
2020-07-27,0,0,0,0,0,0,0,0.00505050505050505,0,0,0.00168350168350168,0.00252525252525253,0,0,0,0,0
2020-07-28,0,0,0,0,0,0,0,0.0117073170731707,0.00195121951219512,0.000975609756097561,0,0.000975609756097561,0,0,0,0,0.000975609756097561
2020-07-29,0,0,0,0,0,0,0.000710227272727273,0.00710227272727273,0.00142045454545455,0.000710227272727273,0.000710227272727273,0.00213068181818182,0,-0.000710227272727273,0,0,0.000710227272727273
2020-07-30,0.000758150113722517,0,0,0,0.000758150113722517,0,0.000758150113722517,0.00227445034116755,0.00151630022744503,0.00151630022744503,0,0,0,0,0,0.000758150113722517,0
2020-07-31,0,0,0,0,0,0,0,0.0037243947858473,0.00186219739292365,0,0,0,0.00186219739292365,-0.00186219739292365,0,0,0.00186219739292365
2020-08-01,0,0,0,0,0,0,0,0.00555555555555556,0.00555555555555556,0.00555555555555556,0,0,0,0,0,0,0
2020-08-02,0,0,0,0,0,0,0,0,0.00564971751412429,0.00564971751412429,0,0,0,-0.00564971751412429,0,0,0
2020-08-03,0,0,0,0,0,0,0,0.00687285223367698,0.00229095074455899,0,0,0.0011454753722795,0,-0.0011454753722795,0,0,0.00229095074455899
2020-08-04,0,0.00112612612612613,0,0,0.00900900900900901,0,0.0123873873873874,0,0.00225225225225225,0,0,0.00112612612612613,0,0,0,0.00900900900900901,0.00225225225225225
2020-08-05,0,0,0,0,0.0012531328320802,0,0.0037593984962406,0.0037593984962406,0.0012531328320802,0,0,0.0025062656641604,0,0,0,0.0012531328320802,0.0012531328320802
2020-08-06,0,0,0,0,0,0,0.00111982082866741,0.00111982082866741,0.00111982082866741,0,0,0,0,0,0,0,0.00111982082866741
2020-08-07,0,0,0.000864304235090752,0,0,0,0.000864304235090752,0.0017286084701815,0.00345721694036301,0.000864304235090752,0,0,0,0,0,0,0.00259291270527226
2020-08-08,0,0,0,0.00460829493087558,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,0,0,0,0,0.00280898876404494,0,0.00280898876404494,0.00280898876404494,0,0,0,0.00280898876404494,0,0,0,0.00280898876404494,0
2020-08-10,0,0.00108342361863489,0,0,0,0,0.00325027085590466,0.00216684723726977,0.00108342361863489,0,0,0.00108342361863489,0,0,0,0,0.00108342361863489
2020-08-11,0,0,0,0,0,0,0,0.00112612612612613,0.00225225225225225,0.00225225225225225,0,0.00112612612612613,0,0,0,0,0
2020-08-12,0,0,0,0,0.000801282051282051,0,0.000801282051282051,0.000801282051282051,0,0.0016025641025641,0,0.00480769230769231,0.000801282051282051,0,0,0.000801282051282051,-0.0016025641025641
