"date","rate_prop","tariff_prop","war_prop","pro_prop_d","ship_prop_d","car_prop_d","chip_prop_d","invest_prop_d","house_prop","unemp_prop","emp_prop_d","job_prop_d","retail_prop_d","gov_prop","inf_prop_d","stock_prop_d","house_prop_d","trade_prop_d"
2019-09-11,0,0,0.0113207547169811,0.00125786163522013,0,0,-0.00125786163522013,-0.00125786163522013,0,0,0.00628930817610063,0.0150943396226415,0,0,0,0,0,0
2019-09-12,0,0.0105263157894737,0.0105263157894737,0,0,0,0,0,0,0,0.0210526315789474,0.0105263157894737,0,0,0,0,0,0
2019-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-15,0,0,0,0,0,-0.0099009900990099,0,0,0,0,0.0099009900990099,0,0,0,0,0,0,0
2019-09-16,0,0,0.0050125313283208,0.0025062656641604,0,0.0025062656641604,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-17,0,0,0.00578703703703704,0,0,0,0,0,0,0,-0.00115740740740741,0,0,0.00347222222222222,0,0,0,0
2019-09-18,0,0,0.0136363636363636,-0.00272727272727273,0,0,0,0,0.000909090909090909,0,-0.000909090909090909,0,0,0.00181818181818182,0,0,0,0
2019-09-19,0.0068649885583524,0,0.0045766590389016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-20,0.00431034482758621,0,0,0,0,0,0,0,0.00431034482758621,0,0,0,0,0.00431034482758621,0,0,0,0
2019-09-21,0,0,0.0125,0,0,0,0,0,0,0,0,0,0.00625,0,0,0,0,0
2019-09-22,0,0,0.0110192837465565,0,0,0,0,0,0,0,0,0,0,0.00550964187327824,0,0,0,0
2019-09-23,0,0,0.00401606425702811,0,0,0,0,0,0.00401606425702811,0,0,0,0,0,0,0,0,0
2019-09-24,0,0.00214592274678112,0.00214592274678112,-0.00214592274678112,0,0,0,0,0,0,0,0,0.00214592274678112,0,0,0,0,0
2019-09-25,0,0.00122399020807834,0.00367197062423501,-0.00122399020807834,0,0,0,0,0.00367197062423501,0,-0.00122399020807834,0.00122399020807834,0,0,0,0,0,0
2019-09-26,0,0.00151745068285281,0.00455235204855842,0,0,0,0,0,0,0,0,0,0,0.00758725341426404,0,0,0,0
2019-09-27,0,0,0.00783289817232376,0,0,0,0,0,0.00391644908616188,0,0,-0.00130548302872063,0,0,0,0,0,0
2019-09-28,0,0,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-09-29,0,0,0.005249343832021,0,0,0,0,0,0,0,0,0,0,0.0026246719160105,0,0,0,0
2019-09-30,0,0,0.00839454354669465,0.00524658971668416,0,0.00314795383001049,0,0,0.00104931794333683,0.00104931794333683,0,0,0,0,0,0,0,0
2019-10-01,0,0,0.00525762355415352,0.0010515247108307,0,0,-0.0010515247108307,0,0.00315457413249211,0.0010515247108307,0.0010515247108307,0.0010515247108307,0,0.0010515247108307,0,0,0,0
2019-10-02,0,0,0.00143061516452074,-0.00143061516452074,0,0,0,0,0.00143061516452074,0,0,0,0,0.00143061516452074,0,0,0,-0.00143061516452074
2019-10-03,0,0,0.0102739726027397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-04,0,0,0.00436205016357688,0,0,0,0,0,0.00218102508178844,0.00109051254089422,0.00109051254089422,0,0,0,0,0,0,0
2019-10-05,0,0,0.0218978102189781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-06,0,0,0.00465116279069767,-0.00465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-07,0,0,0.00323275862068966,0,0,0,0,0,0.00323275862068966,0,0,0,0,0,0,0,0,-0.00107758620689655
2019-10-08,0,0,0.00379266750948167,0,0,0,0,0,0.00126422250316056,0,0,0.00126422250316056,0,0.00505689001264223,0,0,0,0
2019-10-09,0,0,0.00240963855421687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-10,0,0.00173010380622837,0.00346020761245675,0,0,0,0,0,0.00173010380622837,0,0,0,0,0,0,0,0,0
2019-10-11,0,0.0102040816326531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-13,0,0.00413223140495868,0.00413223140495868,0,0,0,0,0,0,0,0,0,-0.00826446280991736,0.00413223140495868,0,0,0,0
2019-10-14,0.00232558139534884,0,0.013953488372093,0,0,0,0,0,0,0.00116279069767442,0,0,0,0,0,0,0,0
2019-10-15,0,0.005,0.00166666666666667,0,0,0,0.00166666666666667,0,0.00166666666666667,0,0,0,0,0.00333333333333333,0,0,0,0
2019-10-16,0.0144167758846658,0.00262123197903014,0,-0.00131061598951507,0,0,0,0,0.00131061598951507,0.00262123197903014,0.00393184796854522,0.0117955439056356,0,0.00131061598951507,0,0,0,0
2019-10-17,0,0,0.00413223140495868,0,0,0,0,0.00103305785123967,0.00206611570247934,0,-0.00206611570247934,0,0,0.00206611570247934,0,0,0,0
2019-10-18,0,0.00159235668789809,0.0127388535031847,0.00159235668789809,0,0,0,0,0,0,0,0,0,0.00159235668789809,0,0,0,0
2019-10-19,0,0,0.00952380952380952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-20,0.00421940928270042,0,0.00843881856540084,0,0,0,0,0,0,0,0.00843881856540084,0,0,0,0,0,0,0
2019-10-21,0,0,0.0031496062992126,0.0015748031496063,0,0,0,0,0.0015748031496063,0,0.0015748031496063,0.0031496062992126,0,0.0015748031496063,0,0,0,0
2019-10-22,0,0,0.0105680317040951,-0.00396301188903567,0,0,-0.00132100396301189,0,0.00132100396301189,0,0.00132100396301189,0,0,0.00132100396301189,0,0,0,0
2019-10-23,0,0,0,-0.00119189511323004,0,0,0,0,0,0,0.00119189511323004,0,0,0.00119189511323004,0.00119189511323004,0,0,0
2019-10-24,0,0,0.002002002002002,-0.001001001001001,0,0,0,0,0.001001001001001,0,0,0.001001001001001,0,0.003003003003003,0,0,0,0
2019-10-25,0,0,0.000960614793467819,0,0,0,-0.000960614793467819,0,0.000960614793467819,0,0,0,0,0,0,0,0,0
2019-10-26,0,0,0.00896860986547085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-10-27,0,0,0.00333333333333333,0,0,0,-0.00333333333333333,0,0,0,0,0,0,0,0,0,0,0
2019-10-28,0,0,0.00316789862724393,0,0,0,0.00105596620908131,0,0.00422386483632524,0,0,0,0,0,0,0,0,0
2019-10-29,0,0,0.00531208499335989,0,0,0,0,-0.00132802124833997,0.00132802124833997,0.00132802124833997,-0.00265604249667995,0,0,0.00132802124833997,0,0,0,0
2019-10-30,0,0,0,0,0,0,-0.0012531328320802,0,0,0,-0.0012531328320802,-0.0012531328320802,0,0,0,0,0,0
2019-10-31,0.00315789473684211,0.00105263157894737,0.00210526315789474,-0.00526315789473684,0,0.00210526315789474,0.00105263157894737,0.00315789473684211,0.00736842105263158,0,0,0,0,0,0,0,0,0
2019-11-01,0,0,0.00153374233128834,0.00153374233128834,0,-0.00153374233128834,-0.00153374233128834,0,0.00153374233128834,0,0,0,0,0.00153374233128834,0,0,0,0
2019-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-03,0,0.00191938579654511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-04,0,0.00204498977505112,0.00613496932515337,0,0,0,0,0,0,0,-0.00204498977505112,0,0,0,0,0,0,0.00204498977505112
2019-11-05,0,0.00105932203389831,0.00741525423728814,0,0,0,0,0,0.00211864406779661,0,-0.00211864406779661,0.00105932203389831,0,0.00105932203389831,0,0,0,-0.00105932203389831
2019-11-06,0,0,0.00256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-07,0,0.00088261253309797,0.00441306266548985,0,0,0,0,0,0,0,0,0,0,0.00176522506619594,0,0,0,0
2019-11-08,0,0.00111856823266219,0.00671140939597315,0,0,0,0,0,0,0,-0.00111856823266219,-0.00111856823266219,0,0.00111856823266219,0,0,0,0
2019-11-09,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-11,0,0,0.00675675675675676,0,0,0,0.000965250965250965,0,0.000965250965250965,0,0,0,0,0,0,0,0,0
2019-11-12,0,0.00131752305665349,0.00263504611330698,0,0,0,0,0,0,0,0,0,0.00131752305665349,0.00131752305665349,0,0,0,0.00131752305665349
2019-11-13,0,0,0.00158982511923688,0,0,0,0,0,0,0,0.00794912559618442,0.0127186009538951,0,0,0,-0.00158982511923688,0,0
2019-11-14,0,0,0,0,0,0,0.00425531914893617,0,0.00425531914893617,0,0,0,0,0,0,0,0,0
2019-11-15,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-16,0,0,0.00793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-17,0,0,0.00854700854700855,0,0,0,0,0.00854700854700855,0,0,0,0,0,0,0,0,0,0
2019-11-18,0,0.000714285714285714,0.00571428571428571,-0.000714285714285714,0,0,-0.000714285714285714,0,0.000714285714285714,0,0.000714285714285714,0,0,0.000714285714285714,0,0,0,0
2019-11-19,0,0,0.00384615384615385,-0.00192307692307692,0,0,0.00192307692307692,0,0,0,0,0,0,0,0,0,0,0
2019-11-20,0,0.00202839756592292,0.00405679513184584,-0.00405679513184584,0,0,0,0,0,0,0.00202839756592292,0,0,0,0,0,0,0
2019-11-21,0,0,0.00389105058365759,0,0,0,0,0,0,0,0,0,0,0.000972762645914397,0,0,0,0
2019-11-22,0,0.0022883295194508,0.005720823798627,0,0,0,0.0011441647597254,0,0,0,0,0,0,0.0011441647597254,0,0,0,0
2019-11-23,0,0,0.00381679389312977,0,0,0,0,0,0,0,0,0,0,0.00381679389312977,0,0,0,0
2019-11-24,0.00234741784037559,0,0.00938967136150235,0,0,0,0,0,0.00234741784037559,0,0,0,0,0.00234741784037559,0,0,0,0
2019-11-25,0,0,0.0043956043956044,0,0,0,0,0,0,0,0,0,0,0.00366300366300366,0,0,0,0
2019-11-26,0,0,0.00866551126516464,0,0,0,0.00346620450606586,0,0,0,-0.00173310225303293,0,0,0,0,0,0,0
2019-11-27,0,0,0.0038860103626943,0,0,0,-0.00129533678756477,0,0,0.00129533678756477,0,0,0,0,0,0,0,0.00129533678756477
2019-11-28,0,0,0.00381194409148666,-0.00127064803049555,0,-0.00127064803049555,-0.00127064803049555,0,0,0,0,0,0.00127064803049555,0.00127064803049555,0,0,0,0
2019-11-29,0,0,0.00428265524625268,-0.00214132762312634,0,0,0,0,0.00214132762312634,0,-0.00214132762312634,-0.00214132762312634,0,0,0,0,0,0
2019-11-30,0,0,0,-0.00432900432900433,0,0,0,0,0.00432900432900433,0,0,0,0,0,0,0,0,0
2019-12-01,0,0,0.00234192037470726,0,0,0,-0.00234192037470726,0,0.00234192037470726,0,0,0,0,0,0,0,0,0.00234192037470726
2019-12-02,0,0,0.000720980533525595,0,0,0,0,0,0.00216294160057678,0,0,0,0,0.000720980533525595,0,0,0,0
2019-12-03,0,0.00935550935550936,0.0051975051975052,0.00103950103950104,0,0,0,0,0,0,0,0,0,0.00103950103950104,0,0,0,0
2019-12-04,0,0.00495049504950495,0.00297029702970297,0,0,0,0,0,0,0,0,0,0,0.00297029702970297,0,0,0,0
2019-12-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-06,0,0,0.00635593220338983,0,0,0,0,0,0,0,0,0,0,0.00423728813559322,0,0,0,0
2019-12-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-08,0,0,0.00303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-09,0,0.000838222967309304,0.00586756077116513,0,0,0.000838222967309304,0,0,0,0.00167644593461861,0,0,0,0,0,0,0,0
2019-12-10,0,0.000938967136150235,0.00563380281690141,0,0,0,0,0,0,0.00375586854460094,0,0.000938967136150235,0,0.000938967136150235,0,0,0,0
2019-12-11,0,0.0043859649122807,0.00292397660818713,0,0,0,0.00146198830409357,0,0,0,0.00146198830409357,0.0043859649122807,0,0,0,0,0,0
2019-12-12,0.00357142857142857,0,0.00119047619047619,0,0,0,0,0,0.00119047619047619,0.00357142857142857,0.00238095238095238,0.00119047619047619,0,0.00119047619047619,0,0,0,0
2019-12-13,0.00231481481481481,0,0.00694444444444444,0,0,0,-0.00115740740740741,0,0.00231481481481481,0.00115740740740741,0,0,0,0.00115740740740741,0,0,0,0
2019-12-14,0,0.00293255131964809,0.0351906158357771,0,0,0,0,0,0.00293255131964809,0,0,0,0,0,0,0,0,0
2019-12-15,0,0.00169204737732657,0.00676818950930626,0,0,0,0,0,0.00169204737732657,0,0,0.00169204737732657,0,0,0,0,0,0
2019-12-16,0,0,0.00272479564032698,-0.00136239782016349,0,0,0.00408719346049046,0,0.00136239782016349,0.00136239782016349,0,0,0,0,0,0,0,0
2019-12-17,0,0,0.00495867768595041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-18,0,0,0.00324675324675325,-0.00324675324675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-19,0,0,0.00192307692307692,0.00192307692307692,0,0.00192307692307692,0,0,0,0.00192307692307692,0,0.00192307692307692,0,0,0,0,0,0
2019-12-20,0,0,0,-0.00609756097560976,0,0,0,0.00203252032520325,0,0,0,0,0,0,0,0,0,0
2019-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-22,0,0,0,0,0,0,-0.00666666666666667,0,0,0,0,0,0,0,0,0,0,0
2019-12-23,0,0,0.00260078023407022,0,0,0,0.000650195058517555,0,0.000650195058517555,0,0,0,0,0.00260078023407022,0,0,0,0
2019-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-25,0.00173310225303293,0,0.00346620450606586,0,0,0,0.00173310225303293,0,0,0,0,0,0,0,0,0,0,0
2019-12-26,0,0,0.00321543408360129,0,0,0,0,0,0.00321543408360129,0.000643086816720257,0,0.000643086816720257,0,0.00257234726688103,0,0,0,0
2019-12-27,0,0,0.00495049504950495,0,0,0,0,0,0.00297029702970297,0,0,0,0,0.00198019801980198,0,0,0,0.00099009900990099
2019-12-28,0,0,0.0109289617486339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-29,0,0,0.00286532951289398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-30,0,0.00112612612612613,0.00337837837837838,0.00225225225225225,0,0.00112612612612613,0.00112612612612613,0,0.00225225225225225,0,-0.00112612612612613,-0.00225225225225225,0,0.00112612612612613,0,0,0,0
2019-12-31,0,0,0.00315789473684211,0,0,0,0,0,0,0,-0.00105263157894737,-0.00210526315789474,0,0,0,0,0,-0.00105263157894737
2020-01-01,0,0.0015748031496063,0.0141732283464567,0,0,0,0,0,0,0.0015748031496063,0.0015748031496063,0,0,0.0015748031496063,0,0,0,0
2020-01-02,0,0,0.00537221795855718,0,0,0,0.00153491941673062,0,0,0,0,0,0,0.00153491941673062,0,0,0,-0.000767459708365311
2020-01-03,0,0,0.00685871056241427,0,0,0,0.00137174211248285,0,0.00137174211248285,0.00137174211248285,-0.00137174211248285,0,0,0.00137174211248285,0,0,0,-0.00137174211248285
2020-01-04,0,0,0.0150943396226415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377358490566038
2020-01-05,0,0,0.0179640718562874,0,0,0,0,0,0,0,0,0,0,0.00598802395209581,0,0,0,0
2020-01-06,0,0.000912408759124088,0.00456204379562044,-0.000912408759124088,0,0,0,0.000912408759124088,0.000912408759124088,0,0,0,0,0,0,0,0,0
2020-01-07,0,0,0.0119442601194426,0,0,0,0,0,0.0013271400132714,0,0,0,0,0,0,0,0,0
2020-01-08,0,0,0.0161177295024527,0,0,0,-0.000700770847932726,0,0.000700770847932726,0,0.000700770847932726,0,0,0.00210231254379818,0,0,0,0
2020-01-09,0,0,0.00626506024096386,0,0,0.000481927710843373,0,0,0.000963855421686747,0,0.000481927710843373,0,0,0.00144578313253012,0,0,0,0
2020-01-10,0,0,0.00542005420054201,0,0,0,0,0,0.0013550135501355,0.000677506775067751,0,0,0,0.000677506775067751,0,0,0,0
2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-12,0,0,0.00632911392405063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-13,0,0,0.00793650793650794,0,0,0,0.00264550264550265,-0.000881834215167548,0.000881834215167548,0,0,0,0,0,0,0,0,0
2020-01-14,0,0,0.00457875457875458,0,0,0,0,0,0.00274725274725275,0.000915750915750916,0.00183150183150183,0.000915750915750916,0,0.000915750915750916,0,0,0,0
2020-01-15,0.00108813928182807,0,0.00326441784548422,0,0,0,0,0,0.00108813928182807,0,0,0,0,0.00108813928182807,0,0,0,0
2020-01-16,0,0.00087260034904014,0.0113438045375218,0,0,0,0,0,0.00174520069808028,0,0,0.00087260034904014,0,0,0,0,0,0
2020-01-17,0.00691085003455425,0.000691085003455425,0.0055286800276434,0,0,0,0,0,0.000691085003455425,0,0.00138217000691085,0,0,0.00138217000691085,0,0,0,0
2020-01-18,0.00386100386100386,0,0.00386100386100386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-19,0,0,0.0116279069767442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-20,0,0,0.00571428571428571,0,0,0,0,0,0.00142857142857143,0,0,0,0,0.00428571428571429,0,0,0,0
2020-01-21,0,0.000803212851405623,0.00321285140562249,0.00240963855421687,0,0,0,0,0.000803212851405623,0.00240963855421687,0,0,0,0,0,0,0,0
2020-01-22,0,0.00100806451612903,0.00403225806451613,0,0,-0.00100806451612903,0,0,0.00100806451612903,0.00100806451612903,0,0,0,0,0,0,0,0
2020-01-23,0.00107758620689655,0.00107758620689655,0.00538793103448276,0,0,0,0.00107758620689655,0,0.00107758620689655,0,0,0,0,0.00107758620689655,0,0,0,0.00107758620689655
2020-01-24,0,0,0.00573065902578797,0,0,0,0,0,0,0,0,0,0,0.00286532951289398,0,0,0,0
2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-26,0,0,0.00689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-27,0,0,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-01-28,0,0,0,0.00124223602484472,0,0.00124223602484472,0,0,0.00124223602484472,0,0,0,0,0.00124223602484472,0,0,0,0
2020-01-29,0,0,0,0.00176991150442478,0,0,0,0,0,0,0,0,0,0.00176991150442478,0,0,0,0
2020-01-30,0.00359281437125748,0,0.00359281437125748,0,0,0,0.00239520958083832,0,0.00119760479041916,0,0,0,0,0.00359281437125748,0,0,0,0
2020-01-31,0,0,0.00411099691675231,0.00102774922918808,0,-0.00102774922918808,0,0,0.00102774922918808,0,0.00102774922918808,0,0,0.00102774922918808,0,0,0,0
2020-02-01,0,0,0.0161943319838057,-0.00809716599190283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-02,0,0,0.0043859649122807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-03,0,0,0.00499375780274657,0,0,0,0,0,0,0,0,0,0,0.00124843945068664,0,0,0,0
2020-02-04,0,0,0.00349895031490553,0,0,0,0,0,0.000699790062981106,0,0,0,0,0.00349895031490553,0,0,0,0
2020-02-05,0,0,0.00229885057471264,0,0,0,0.000766283524904215,0,0,0.000766283524904215,0,0,-0.000766283524904215,0.00306513409961686,0,0,0,0
2020-02-06,0,0.000973709834469328,0.00194741966893866,0,0,0.000973709834469328,0,0,0.00194741966893866,0.000973709834469328,0.000973709834469328,0,0,0,0,0,0,0
2020-02-07,0,0.000613873542050338,0.00429711479435236,0.000613873542050338,0,0,0,-0.000613873542050338,0.000613873542050338,0,0.000613873542050338,0,0,0.00184162062615101,0,0,0,0
2020-02-08,0,0,0.00510204081632653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-09,0,0,0.00617283950617284,0,0,0,0,0,0,0,0,0,0,0.00411522633744856,0,0,0,0
2020-02-10,0,0,0.00496031746031746,0.000992063492063492,0,0,0,0,0,0.000992063492063492,0,0,0,0.00297619047619048,0,0,0,-0.000992063492063492
2020-02-11,0,0,0.0028169014084507,0.0028169014084507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-12,0,0.00127713920817369,0.00127713920817369,0.00127713920817369,0,0,0,0,0,0,0,0.00255427841634738,0,0.00127713920817369,0,0,0,0
2020-02-13,0,0,0.00263620386643234,0,0,0,0,0,0.000878734622144112,0,0.000878734622144112,0,0,0,0,0,0,0
2020-02-14,0,0,0,0,0,0,0,0,0,0,0.00178571428571429,0,0,0.00178571428571429,0,0,0,0
2020-02-15,0,0,0,-0.00446428571428571,0,0,0,0,0,0,0,0,0,0.00892857142857143,0,0,0,0
2020-02-16,0,0.00223713646532438,0,0,0,0,0,0,0.00223713646532438,0,0,0,0,0.00223713646532438,0,0,0,0
2020-02-17,0,0,0.00596125186289121,0,0,0,0,0,0.00596125186289121,0,0,0,0,0.0029806259314456,0,0,0,0
2020-02-18,0,0,0,0.00111607142857143,0,0,0,0,0.00111607142857143,0,0,0,0,0,0,-0.00111607142857143,0,0
2020-02-19,0,0,0.00153727901614143,0,0,0,0,0,0.000768639508070715,0,-0.000768639508070715,-0.000768639508070715,0,0,0,0,0,0
2020-02-20,0,0,0.00484261501210654,-0.00121065375302663,0,-0.00121065375302663,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-21,0,0,0.00395778364116095,-0.00131926121372032,0,0,0,0,0,0,0,0,0,0.00197889182058048,0,0,0,0
2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-24,0,0,0.00101729399796541,0,0,0,0,0,0.00406917599186165,0,0.00101729399796541,0,0,0,0,0,0,0
2020-02-25,0.001230012300123,0,0.002460024600246,-0.001230012300123,0,0.001230012300123,0,0,0,0.001230012300123,0,0.001230012300123,0,0,0,0,0,0
2020-02-26,0,0,0.00099403578528827,0,0,0,0,0,0.00099403578528827,0,0,0,0,0.00198807157057654,0,0,0,0
2020-02-27,0.00159872102318145,0,0.00239808153477218,0.000799360511590727,0,0,0,0,0.00239808153477218,0,0.000799360511590727,0,-0.000799360511590727,0.000799360511590727,0,0,0,0.000799360511590727
2020-02-28,0.000602409638554217,0,0.00120481927710843,-0.000602409638554217,0,0,0,0,0.000602409638554217,0,-0.000602409638554217,0,-0.000602409638554217,0.00783132530120482,0,0,0,0
2020-02-29,0,0,0.0147058823529412,0,0,0,0,0,0,0,0,0,0,0.00735294117647059,0,0,0,0
2020-03-01,0,0,0.00925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,0.000884955752212389,0,0.00265486725663717,0,0,0,0,0,0.00176991150442478,0.000884955752212389,0,0,0,0.00176991150442478,0,0,0,0
2020-03-03,0.00202224469160768,0,0.00404448938321537,0,0,0,0.00101112234580384,0,0,0,0.00202224469160768,0,0,0.00101112234580384,0,0,0,0
2020-03-04,0.00575705238917674,0,0.00287852619458837,0.00115141047783535,0,0,-0.000575705238917674,0,0.00115141047783535,0.000575705238917674,0,0,0.000575705238917674,0,0,0,0,0
2020-03-05,0,0,0,0.00131752305665349,0,0,-0.00131752305665349,0,0.00131752305665349,0,0.00131752305665349,0,0,0,0,0,0,-0.00131752305665349
2020-03-06,0,0,0.0045662100456621,-0.00091324200913242,0,0,0,0.00091324200913242,0,0,0,0,0,0.00182648401826484,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163934426229508,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-09,0.0010482180293501,0,0.00733752620545073,0,0,-0.0010482180293501,0,0,0,0,-0.0010482180293501,0,0,0,0,0,0,0
2020-03-10,0,0,0.00575313807531381,0,0,-0.000523012552301255,0,0,0.000523012552301255,0.000523012552301255,0,0,0,0.00104602510460251,0,0,0,0
2020-03-11,0,0,0.00518518518518519,0,0,0,0.00148148148148148,0,0.00222222222222222,0.000740740740740741,-0.000740740740740741,0.00148148148148148,0.000740740740740741,0.000740740740740741,0,0,0,0
2020-03-12,0.000723065798987708,0.000723065798987708,0.00144613159797542,0.000723065798987708,0,0,0,0.000723065798987708,0.00144613159797542,0,0.000723065798987708,0.000723065798987708,0,0,0,0,0,0
2020-03-13,0,0,0.00194426441996111,-0.000648088139987038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000648088139987038
2020-03-14,0,0,0.00307692307692308,0.00307692307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-16,0.0221870047543582,0,0.0063391442155309,-0.00158478605388273,0,0,0,0,0,0.00158478605388273,0.00158478605388273,0,0,0,0,0,0,0
2020-03-17,0.00168350168350168,0.00168350168350168,0.00505050505050505,0.00168350168350168,0,0,0,0,0.00168350168350168,0,0.00168350168350168,0,0,0.00168350168350168,0,0,0,0
2020-03-18,0,0,0.00597371565113501,0,0,0,0,0,0,0,0,0,0,0.00716845878136201,0,0,0,0
2020-03-19,0,0,0.00384615384615385,0.0010989010989011,0,0,0,0,0.000549450549450549,0.000549450549450549,0,0.000549450549450549,0,0.00164835164835165,0,0,0,0
2020-03-20,0,0,0.0034965034965035,-0.000582750582750583,0,0,0.000582750582750583,0,0,0,-0.000582750582750583,0,0,0.00174825174825175,0,0,0,0
2020-03-21,0,0,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0.00588235294117647,0,0,0,0
2020-03-22,0,0,0.00233100233100233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-23,0,0,0.00226628895184136,0,0,0,0,0,0.00056657223796034,0,0,0,0,0.00169971671388102,0,0,0,0
2020-03-24,0,0,0.00101010101010101,0.000505050505050505,0,0,0.00151515151515152,0,0.000505050505050505,0.00101010101010101,0,0,0,0.00404040404040404,0,0,0,0
2020-03-25,0,0,0.00220264317180617,0.00110132158590308,0,0,0.000550660792951542,-0.000550660792951542,0.00165198237885463,0.00165198237885463,0.00275330396475771,0,0,0.00550660792951542,0,0,0,0
2020-03-26,0,0,0.00121654501216545,0,0,0.000608272506082725,-0.000608272506082725,0,0.00182481751824818,0.000608272506082725,0,-0.000608272506082725,0,0.00364963503649635,0,0,0,0
2020-03-27,0,0,0.00472143531633617,0,0,0,0,0,0,0.00188857412653447,0,0,0,0.00188857412653447,0,0,0,0
2020-03-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,0,0,0.00409836065573771,0,0,0,0,0,0,0,0,0,0,0.00819672131147541,0,0,0,0
2020-03-30,0,0,0.00097799511002445,-0.000488997555012225,0,0.000488997555012225,-0.000488997555012225,0,0.000488997555012225,0.000488997555012225,0,0,0,0.00342298288508557,0,0,0,0
2020-03-31,0,0,0.00362976406533575,-0.00272232304900182,0,0,0,0,0,0.000907441016333938,0,0,0,0.00816696914700544,0,0,0,0
2020-04-01,0,0,0.0023961661341853,0,0,0.000798722044728434,0.000798722044728434,0,0.00159744408945687,0,0,0,0,0.00638977635782748,0,0,0,0
2020-04-02,0,0,0.00394944707740916,0.000789889415481833,0,0,0,0,0.000789889415481833,0,0,0,0,0.0118483412322275,0,0,0,0
